theta1,theta2,theta3,L1,L2,L3,roll,pitch,yaw
160,107,2,19.66519142918809,16.89011791851711,0.7158563429488609,22.43,-21.77,11.37
188,107,6,21.13126800086333,16.89011791851711,2.0096658716147076,21.04,-20.71,10.86
175,4,134,20.45058959258554,1.368734320216035,18.303834612632514,-23.75,-14.99,0.51
121,92,173,17.62315620435473,16.10471975511966,20.34586983746588,-8.13,-2.64,4.72
100,194,23,16.5235987755983,21.445427266222307,6.946672270512806,-8.13,-2.64,4.72
139,187,24,18.565634000431665,21.0789081233035,7.207196026308502,11.64,-16.17,7.66
19,69,160,5.870393709947933,15.086695589079973,19.66519142918809,-7.48,4.52,5.10
157,113,60,19.5081117965086,17.204277183876087,14.14167955265112,-7.48,4.52,5.10
67,175,108,14.90507657149427,20.45058959258554,16.942477796076936,5.85,1.14,5.76
95,157,7,16.26179938779915,19.5081117965086,2.3255854780996543,22.88,-15.11,9.90
146,86,16,18.932153143350472,15.966772466552335,5.0279006281868845,14.55,-17.89,9.11
195,3,182,21.49778714378214,1.0437752261748656,20.81710873550435,-3.23,-24.81,4.36
91,109,43,16.05235987755983,16.994837673636766,11.477693490231381,7.47,-8.35,6.26
68,139,157,14.997923866109716,18.565634000431665,19.5081117965086,-1.62,2.68,5.25
65,19,94,14.707184626965642,5.870393709947933,16.20943951023932,-12.48,-8.11,2.72
133,137,74,18.251474735072684,18.460914245312004,15.46918894115717,-12.48,-8.11,2.72
53,4,150,13.181924696880806,1.368734320216035,19.141592653589793,-22.88,-7.16,1.59
89,94,71,15.99792307655433,16.20943951023932,15.251984879808546,-22.88,-7.16,1.59
100,134,9,16.5235987755983,18.303834612632514,2.9482025545832684,21.87,-14.57,9.12
1,150,62,0.385004883279187,19.141592653589793,14.37997179924686,8.43,3.99,5.51
6,141,178,2.0096658716147076,18.670353755551325,20.607669225265028,-2.20,12.47,5.46
28,8,192,8.214482356357948,2.638439589399816,21.34070751110265,-22.81,1.66,2.85
28,71,176,8.214482356357948,15.251984879808546,20.50294947014537,-8.65,8.78,5.20
118,151,76,17.466076571675238,19.193952531149623,15.59343906930571,6.19,-2.35,5.84
167,3,49,20.031710572106903,1.0437752261748656,12.546720267483146,-14.74,-20.31,0.55
9,31,139,2.9482025545832684,8.932839602563512,18.565634000431665,-11.92,-1.01,4.32
141,17,66,18.670353755551325,5.312047538836488,14.808160965265309,-12.15,-14.73,1.62
139,172,193,18.565634000431665,20.293509959906054,21.39306738866248,-12.15,-14.73,1.62
167,2,197,20.031710572106903,0.7158563429488609,21.602506898901797,-17.98,-18.95,-0.15
9,43,74,2.9482025545832684,11.477693490231381,15.46918894115717,-3.60,-3.00,4.50
55,194,148,13.475976088430102,21.445427266222307,19.036872898470133,-9.99,-0.03,4.13
71,50,195,15.251984879808546,12.711378483641944,21.49778714378214,-8.84,-0.47,4.15
130,176,119,18.094395102393197,20.50294947014537,17.518436449235068,4.75,-0.95,5.48
150,93,137,19.141592653589793,16.15707963267949,18.460914245312004,-4.29,-4.77,4.27
127,69,149,17.937315469713706,15.086695589079973,19.089232776029963,-7.08,-3.84,4.02
74,86,23,15.46918894115717,15.966772466552335,6.946672270512806,-7.08,-3.84,4.02
164,30,147,19.874630939427412,8.696960070847283,18.984513020910303,-14.63,-10.07,2.14
